blueprint_id,expression,a7ls_lane,lane_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,skeleton_key,production_key,source_stage,source_seed_id,checkpoint_group,a7v3s0_lane,left_field,right_field,left_transform,right_transform,authorizes_alpha_proof
a7v3s0_e0c860b249a96c27,"SafeDiv(Sign(TSRank(listing_age_days,6)),Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,504))))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,44.0,age|taker_flow,safe_div_abs,listing_age_days,taker_buy_sell_volume_ratio_last,age,taker_flow,state_tsrank_sign,zmean,age|taker_flow|safe_div_abs|1fa234a05389,age|taker_flow|safe_div_abs|1fa234a05389,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,listing_age_days,taker_buy_sell_volume_ratio_last,state_tsrank_sign,zmean,False
a7v3s0_7aeccc5564f60f19,"SafeDiv(Sub(CSRank(Decay(open_interest_value_change_24h,96)),CSRank(TSRank(account_position_divergence,168))),Abs(TSRank(account_position_divergence,168)))",oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,22.0,open_interest|positioning,oi_flow_scaled_spread,open_interest_value_change_24h,account_position_divergence,open_interest,positioning,decay,tsrank,open_interest|positioning|oi_flow_scaled_spread|53367555ade4,open_interest|positioning|oi_flow_scaled_spread|53367555ade4,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,oi_flow_cross_mechanism,open_interest_value_change_24h,account_position_divergence,decay,tsrank,False
a7v3s0_b8dcda96da397e40,"SafeDiv(Abs(ZScore(Mean(funding_state_x_basis_delta,16))),Abs(TSRank(open_interest_last,24)))",funding_basis_recent_robust,funding_basis_recent_robust,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,42.0,funding_basis|open_interest,safe_div_abs,funding_state_x_basis_delta,open_interest_last,funding_basis,open_interest,funding_abs_zmean,tsrank,funding_basis|open_interest|safe_div_abs|9416a8d1d7a7,funding_basis|open_interest|safe_div_abs|9416a8d1d7a7,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,funding_basis_recent_robust,funding_state_x_basis_delta,open_interest_last,funding_abs_zmean,tsrank,False
a7v3s0_3e72d9fd49936830,"Mul(Decay(active_universe_size,16),Decay(stress_proxy_state,720))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,29.0,regime|universe_state,smooth_mul,active_universe_size,stress_proxy_state,universe_state,regime,state_decay,state_decay,regime|universe_state|smooth_mul|7c6b633d6198,regime|universe_state|smooth_mul|7c6b633d6198,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,active_universe_size,stress_proxy_state,state_decay,state_decay,False
a7v3s0_582109ae37174ece,"Mul(CSRank(Sign(TSRank(market_breadth_state,120))),Sign(Delta(funding_state_x_basis_delta,6)))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,41.0,funding_basis|regime,signed_rank_gate,market_breadth_state,funding_state_x_basis_delta,regime,funding_basis,state_tsrank_sign,funding_delta,funding_basis|regime|signed_rank_gate|fb13c9df5b85,funding_basis|regime|signed_rank_gate|fb13c9df5b85,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,market_breadth_state,funding_state_x_basis_delta,state_tsrank_sign,funding_delta,False
a7v3s0_1d39716460d981a5,"Mul(CSRank(Sign(TSRank(leverage_crowding_state,3))),CSRank(CSRank(Delta(global_long_short_account_ratio_last,168))))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,26.0,positioning|regime,state_conditioned_rank_mul,leverage_crowding_state,global_long_short_account_ratio_last,regime,positioning,state_tsrank_sign,cs_delta,positioning|regime|state_conditioned_rank_mul|36eb9e990d20,positioning|regime|state_conditioned_rank_mul|36eb9e990d20,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,leverage_crowding_state,global_long_short_account_ratio_last,state_tsrank_sign,cs_delta,False
a7v3s0_eb11d8109c2c21a7,"Sub(CSRank(ZScore(Mean(premium_close_bps,504))),CSRank(Abs(ZScore(Mean(quote_volume_z_168h,6)))))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,26.0,liquidity|premium,spread_rank,premium_close_bps,quote_volume_z_168h,premium,liquidity,zmean,abs_zmean,liquidity|premium|spread_rank|004d309786f7,liquidity|premium|spread_rank|004d309786f7,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,premium_close_bps,quote_volume_z_168h,zmean,abs_zmean,False
a7v3s0_28924bca972160a3,"Sub(CSRank(Decay(mark_index_basis_bps,24)),CSRank(Abs(ZScore(Mean(funding_rate_delta_state_24h,720)))))",funding_basis_recent_robust,funding_basis_recent_robust,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,40.0,basis|funding_dense,spread_rank,mark_index_basis_bps,funding_rate_delta_state_24h,basis,funding_dense,decay,funding_abs_zmean,basis|funding_dense|spread_rank|428ffc440773,basis|funding_dense|spread_rank|428ffc440773,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,funding_basis_recent_robust,mark_index_basis_bps,funding_rate_delta_state_24h,decay,funding_abs_zmean,False
a7v3s0_bbfb3f50b8bd1cfd,"SafeDiv(Sign(TSRank(sqrt_listing_age_days,72)),Abs(ZScore(Mean(top_long_short_account_ratio_last,36))))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,36.0,age|positioning,safe_div_abs,sqrt_listing_age_days,top_long_short_account_ratio_last,age,positioning,state_tsrank_sign,zmean,age|positioning|safe_div_abs|df3dd2b96f7a,age|positioning|safe_div_abs|df3dd2b96f7a,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,sqrt_listing_age_days,top_long_short_account_ratio_last,state_tsrank_sign,zmean,False
a7v3s0_5bb20668ad411e52,"Sub(CSRank(CSRank(Delta(top_long_short_position_ratio_last,24))),CSRank(Decay(market_breadth_state,168)))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,34.0,positioning|regime,spread_rank,top_long_short_position_ratio_last,market_breadth_state,positioning,regime,cs_delta,state_decay,positioning|regime|spread_rank|7243d3bb56bd,positioning|regime|spread_rank|7243d3bb56bd,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,top_long_short_position_ratio_last,market_breadth_state,cs_delta,state_decay,False
a7v3s0_2c635f2dff0faef6,"Mul(CSRank(Delta(global_long_short_account_ratio_last,24)),CSRank(Delta(open_interest_mean,24)))",oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,22.0,open_interest|positioning,oi_flow_delta_rank,global_long_short_account_ratio_last,open_interest_mean,positioning,open_interest,zmean,decay,open_interest|positioning|oi_flow_delta_rank|936e6eadf631,open_interest|positioning|oi_flow_delta_rank|936e6eadf631,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,oi_flow_cross_mechanism,global_long_short_account_ratio_last,open_interest_mean,zmean,decay,False
a7v3s0_fb9ed8f3e9f7fdde,"Mul(Sign(TSRank(log1p_listing_age_days,168)),Sign(Decay(mark_trade_basis_bps,504)))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,26.0,age|basis,state_conditioned_signed,log1p_listing_age_days,mark_trade_basis_bps,age,basis,state_tsrank_sign,decay,age|basis|state_conditioned_signed|4d517c541a12,age|basis|state_conditioned_signed|4d517c541a12,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,log1p_listing_age_days,mark_trade_basis_bps,state_tsrank_sign,decay,False
a7v3s0_22b20de3f6035a1c,"SafeDiv(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,6))),Abs(Decay(mark_index_basis_bps,16)))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,36.0,basis|taker_flow,safe_div_abs,taker_buy_sell_volume_ratio_last,mark_index_basis_bps,taker_flow,basis,abs_zmean,decay,basis|taker_flow|safe_div_abs|ad1c81344af5,basis|taker_flow|safe_div_abs|ad1c81344af5,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,taker_buy_sell_volume_ratio_last,mark_index_basis_bps,abs_zmean,decay,False
a7v3s0_a4c5e5534fc4333e,"Sub(CSRank(CSRank(Delta(taker_buy_sell_volume_ratio_last,240))),CSRank(Decay(mark_index_basis_bps,168)))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,34.0,basis|taker_flow,spread_rank,taker_buy_sell_volume_ratio_last,mark_index_basis_bps,taker_flow,basis,cs_delta,decay,basis|taker_flow|spread_rank|5d0f64ff2da2,basis|taker_flow|spread_rank|5d0f64ff2da2,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,taker_buy_sell_volume_ratio_last,mark_index_basis_bps,cs_delta,decay,False
a7v3s0_f4813c8416672880,"Mul(CSRank(ZScore(Mean(kline_taker_buy_quote_share,48))),Sign(Sign(TSRank(listing_age_days,36))))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,41.0,age|taker_flow,signed_rank_gate,kline_taker_buy_quote_share,listing_age_days,taker_flow,age,zmean,state_tsrank_sign,age|taker_flow|signed_rank_gate|295dd2a27ea2,age|taker_flow|signed_rank_gate|295dd2a27ea2,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,kline_taker_buy_quote_share,listing_age_days,zmean,state_tsrank_sign,False
a7v3s0_6f598773371e8887,"Mul(CSRank(Decay(sqrt_listing_age_days,72)),CSRank(Abs(ZScore(Mean(open_interest_last,36)))))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,26.0,age|open_interest,state_conditioned_rank_mul,sqrt_listing_age_days,open_interest_last,age,open_interest,state_decay,abs_zmean,age|open_interest|state_conditioned_rank_mul|c14a5a82a515,age|open_interest|state_conditioned_rank_mul|c14a5a82a515,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,sqrt_listing_age_days,open_interest_last,state_decay,abs_zmean,False
a7v3s0_3fab789c3fadb65b,"Mul(CSRank(CSRank(listing_age_days)),CSRank(ZScore(Mean(top_long_short_position_ratio_last,24))))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,26.0,age|positioning,state_conditioned_rank_mul,listing_age_days,top_long_short_position_ratio_last,age,positioning,state_csrank,zmean,age|positioning|state_conditioned_rank_mul|af560a7dd9a3,age|positioning|state_conditioned_rank_mul|af560a7dd9a3,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,listing_age_days,top_long_short_position_ratio_last,state_csrank,zmean,False
a7v3s0_58178e73e577875e,"Mul(CSRank(TSRank(funding_rate_delta_state_24h,240)),Sign(Sign(TSRank(log1p_listing_age_days,12))))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,41.0,age|funding_dense,signed_rank_gate,funding_rate_delta_state_24h,log1p_listing_age_days,funding_dense,age,funding_tsrank,state_tsrank_sign,age|funding_dense|signed_rank_gate|f707469b6538,age|funding_dense|signed_rank_gate|f707469b6538,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,funding_rate_delta_state_24h,log1p_listing_age_days,funding_tsrank,state_tsrank_sign,False
a7v3s0_e85c8b3f2900e7a0,"SafeDiv(Abs(ZScore(Mean(premium_abs_state,96))),Abs(CSRank(Delta(mark_trade_basis_bps,168))))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,28.0,basis|premium,safe_div_abs,premium_abs_state,mark_trade_basis_bps,premium,basis,abs_zmean,cs_delta,basis|premium|safe_div_abs|a2f973b43c92,basis|premium|safe_div_abs|a2f973b43c92,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,premium_abs_state,mark_trade_basis_bps,abs_zmean,cs_delta,False
a7v3s0_a70d8ad090055011,"Mul(Abs(ZScore(Mean(top_global_account_divergence,504))),CSRank(Delta(premium_close_bps,504)))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,23.0,positioning|premium,smooth_mul,top_global_account_divergence,premium_close_bps,positioning,premium,abs_zmean,cs_delta,positioning|premium|smooth_mul|c679b62fe856,positioning|premium|smooth_mul|c679b62fe856,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,top_global_account_divergence,premium_close_bps,abs_zmean,cs_delta,False
a7v3s0_6b53b646c82eaf0c,"Sub(CSRank(TSRank(mark_index_basis_bps,6)),CSRank(CSRank(Delta(open_interest_value_mean,36))))",oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,30.0,basis|open_interest,spread_rank,mark_index_basis_bps,open_interest_value_mean,basis,open_interest,tsrank,cs_delta,basis|open_interest|spread_rank|32159be44616,basis|open_interest|spread_rank|32159be44616,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,oi_flow_cross_mechanism,mark_index_basis_bps,open_interest_value_mean,tsrank,cs_delta,False
a7v3s0_2e5a4509d4915b58,"Mul(CSRank(Decay(top_long_short_account_ratio_last,168)),Sign(Decay(account_position_divergence,12)))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,25.0,positioning|positioning,signed_rank_gate,top_long_short_account_ratio_last,account_position_divergence,positioning,positioning,decay,decay,positioning|positioning|signed_rank_gate|4cc0aa69989d,positioning|positioning|signed_rank_gate|4cc0aa69989d,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,top_long_short_account_ratio_last,account_position_divergence,decay,decay,False
a7v3s0_b30432cc75ef9bf9,"Sub(CSRank(Sign(TSRank(leverage_crowding_state,24))),CSRank(Decay(taker_buy_sell_volume_ratio_mean,12)))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,42.0,regime|taker_flow,spread_rank,leverage_crowding_state,taker_buy_sell_volume_ratio_mean,regime,taker_flow,state_tsrank_sign,decay,regime|taker_flow|spread_rank|d01dd2d73c4b,regime|taker_flow|spread_rank|d01dd2d73c4b,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,leverage_crowding_state,taker_buy_sell_volume_ratio_mean,state_tsrank_sign,decay,False
a7v3s0_b190737cc205440d,"Sub(CSRank(Decay(basis_dislocation_state,504)),CSRank(CSRank(listing_age_days)))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,32.0,age|regime,spread_rank,basis_dislocation_state,listing_age_days,regime,age,state_decay,state_csrank,age|regime|spread_rank|b768124d3606,age|regime|spread_rank|b768124d3606,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,basis_dislocation_state,listing_age_days,state_decay,state_csrank,False
a7v3s0_02b5e6851462aa75,"Mul(Delta(open_interest_mean,24),Sign(Delta(funding_state_x_basis_delta,24)))",funding_basis_recent_robust,funding_basis_recent_robust,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,32.0,funding_basis|open_interest,funding_basis_delta_sign,open_interest_mean,funding_state_x_basis_delta,open_interest,funding_basis,cs_delta,funding_delta,funding_basis|open_interest|funding_basis_delta_sign|8973a7ba557f,funding_basis|open_interest|funding_basis_delta_sign|8973a7ba557f,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,funding_basis_recent_robust,open_interest_mean,funding_state_x_basis_delta,cs_delta,funding_delta,False
a7v3s0_4f7c41809f0dc11c,"SafeDiv(Sign(TSRank(sqrt_listing_age_days,16)),Abs(Decay(open_interest_value_mean,168)))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,36.0,age|open_interest,safe_div_abs,sqrt_listing_age_days,open_interest_value_mean,age,open_interest,state_tsrank_sign,decay,age|open_interest|safe_div_abs|9d0b3ee03739,age|open_interest|safe_div_abs|9d0b3ee03739,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,sqrt_listing_age_days,open_interest_value_mean,state_tsrank_sign,decay,False
a7v3s0_acc7ef836ebebe8a,"Mul(Decay(liquidity_cycle_state,504),ZScore(Mean(funding_rate_delta_state_24h,16)))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,39.0,funding_dense|regime,smooth_mul,liquidity_cycle_state,funding_rate_delta_state_24h,regime,funding_dense,state_decay,funding_zmean,funding_dense|regime|smooth_mul|4001cd64028a,funding_dense|regime|smooth_mul|4001cd64028a,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,liquidity_cycle_state,funding_rate_delta_state_24h,state_decay,funding_zmean,False
a7v3s0_9aa3bf2b6fbf3165,"SafeDiv(Decay(global_long_short_account_ratio_last,24),Abs(CSRank(Delta(global_long_short_account_ratio_last,8))))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,28.0,positioning|positioning,safe_div_abs,global_long_short_account_ratio_last,global_long_short_account_ratio_last,positioning,positioning,decay,cs_delta,positioning|positioning|safe_div_abs|2652836e9d4e,positioning|positioning|safe_div_abs|2652836e9d4e,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,global_long_short_account_ratio_last,global_long_short_account_ratio_last,decay,cs_delta,False
a7v3s0_67cc2e704a5a8906,"SafeDiv(CSRank(listing_age_days),Abs(Abs(ZScore(Mean(premium_close_bps,48)))))",mechanism_regime_conditioned,mechanism_regime_conditioned,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,36.0,age|premium,safe_div_abs,listing_age_days,premium_close_bps,age,premium,state_csrank,abs_zmean,age|premium|safe_div_abs|d4637c667ad5,age|premium|safe_div_abs|d4637c667ad5,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,mechanism_regime_conditioned,listing_age_days,premium_close_bps,state_csrank,abs_zmean,False
a7v3s0_69502e1e7813d649,"Sub(CSRank(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,6)))),CSRank(ZScore(Mean(top_long_short_account_ratio_last,48))))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,34.0,positioning|taker_flow,spread_rank,taker_buy_sell_volume_ratio_last,top_long_short_account_ratio_last,taker_flow,positioning,abs_zmean,zmean,positioning|taker_flow|spread_rank|0e08f95df15c,positioning|taker_flow|spread_rank|0e08f95df15c,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,taker_buy_sell_volume_ratio_last,top_long_short_account_ratio_last,abs_zmean,zmean,False
a7v3s0_4dc8618ead6cc953,"Mul(CSRank(Delta(open_interest_value_last,24)),CSRank(Delta(mark_trade_basis_bps,24)))",oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,22.0,basis|open_interest,oi_flow_delta_rank,open_interest_value_last,mark_trade_basis_bps,open_interest,basis,tsrank,zmean,basis|open_interest|oi_flow_delta_rank|936e6eadf631,basis|open_interest|oi_flow_delta_rank|936e6eadf631,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,oi_flow_cross_mechanism,open_interest_value_last,mark_trade_basis_bps,tsrank,zmean,False
a7v3s0_89462a5356e1d2e2,"Mul(CSRank(TSRank(trade_quote_volume,3)),Sign(Decay(stress_proxy_state,8)))",raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,31.0,liquidity|regime,signed_rank_gate,trade_quote_volume,stress_proxy_state,liquidity,regime,tsrank,state_decay,liquidity|regime|signed_rank_gate|f47d76e873aa,liquidity|regime|signed_rank_gate|f47d76e873aa,A7V3S-0,v3_schema_and_mechanism_state,a7v3s0_s000,raw_broad_reserved,trade_quote_volume,stress_proxy_state,tsrank,state_decay,False
