field_name,field_family,source_family,feature_class,transform,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
realized_vol_168h,volatility,trade_ohlcv,derived_rolling,delta_24h,L6_downside_avoidance,4,-1.0,3,True,0.9699166476319496,0.0056650849584587255,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,692,-0.002799548259184289,-11.524710471300835,-5.582035255101771,-6.750884416785139,0.27167630057803466,716,-0.0009677222034410744,-6.252943058327005,-3.156322012861315,-3.31783950948747,0.3365921787709497,716,-0.0023749091101343605,-10.743880041134535,-5.3316381128842245,-5.848652392161247,0.329608938547486,716,-0.005982567724880915,-17.39233777854478,-8.620883361097725,-9.146796361751242,0.19832402234636873,95.46666666666667,
trade_count,liquidity,trade_ohlcv,raw_source,level,L6_downside_avoidance,1,-1.0,3,True,0.4318372919802808,0.0023996110818994584,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0005685351039590716,-4.091833461316315,-4.091833461316315,-4.091833461316315,0.3143254520166898,719,-0.00035668932464891467,-4.674677449475993,-4.674677449475993,-4.674677449475993,0.34909596662030595,719,-0.000883154554883934,-9.261461960039641,-9.261461960039641,-9.261461960039641,0.33657858136300417,719,-0.0029054320052974616,-14.964563161235102,-14.964563161235102,-14.964563161235102,0.2267037552155772,95.86666666666666,
trade_count,liquidity,trade_ohlcv,raw_source,level,L6_downside_avoidance,4,-1.0,3,True,0.5084126767960655,0.004933162928192597,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0005734152783323089,-2.003311160355491,-0.9892446876922298,-1.4105643339188636,0.3393854748603352,716,-0.0005565496078510225,-4.179128399037084,-2.1223109717408906,-2.334510991572852,0.34497206703910616,716,-0.0013163882879124273,-6.582310024029418,-3.495611106238808,-3.726210575132126,0.3435754189944134,716,-0.005488842311109858,-17.579156412395957,-8.826129275894681,-9.20217272563602,0.21927374301675978,95.46666666666667,
trade_count,liquidity,trade_ohlcv,raw_source,cs_rank,L6_downside_avoidance,1,-1.0,3,True,0.4318372919802808,0.0023996110818994584,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0005685351039590716,-4.091833461316315,-4.091833461316315,-4.091833461316315,0.3143254520166898,719,-0.00035668932464891467,-4.674677449475993,-4.674677449475993,-4.674677449475993,0.34909596662030595,719,-0.000883154554883934,-9.261461960039641,-9.261461960039641,-9.261461960039641,0.33657858136300417,719,-0.0029054320052974616,-14.964563161235102,-14.964563161235102,-14.964563161235102,0.2267037552155772,95.86666666666666,
trade_count,liquidity,trade_ohlcv,raw_source,cs_rank,L6_downside_avoidance,4,-1.0,3,True,0.5084126767960655,0.004933162928192597,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0005734152783323089,-2.003311160355491,-0.9892446876922298,-1.4105643339188636,0.3393854748603352,716,-0.0005565496078510225,-4.179128399037084,-2.1223109717408906,-2.334510991572852,0.34497206703910616,716,-0.0013163882879124273,-6.582310024029418,-3.495611106238808,-3.726210575132126,0.3435754189944134,716,-0.005488842311109858,-17.579156412395957,-8.826129275894681,-9.20217272563602,0.21927374301675978,95.46666666666667,
liquidity_rank_active_universe,liquidity,trade_ohlcv,derived_cross_section,level,L2_BTC_ETH_beta_residual_return,4,-1.0,3,True,0.986634721522299,0.001196035548252845,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0008085637554598026,-1.9341756300804962,-0.9730652645048469,-1.0553998934234738,0.4748603351955307,716,-0.0005352136857832414,-2.1614782336752962,-1.0735003654476285,-1.1818188186115688,0.4594972067039106,716,-0.0005985999538006997,-2.4201326340702107,-1.2102047696079292,-1.284487057625492,0.4748603351955307,716,-0.0012264905739358548,-3.7192347624075275,-1.873769421941335,-1.9157794587493657,0.4399441340782123,95.46666666666667,
liquidity_rank_active_universe,liquidity,trade_ohlcv,derived_cross_section,cs_rank,L2_BTC_ETH_beta_residual_return,4,-1.0,3,True,0.986634721522299,0.001196035548252845,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0008085637554598026,-1.9341756300804962,-0.9730652645048469,-1.0553998934234738,0.4748603351955307,716,-0.0005352136857832414,-2.1614782336752962,-1.0735003654476285,-1.1818188186115688,0.4594972067039106,716,-0.0005985999538006997,-2.4201326340702107,-1.2102047696079292,-1.284487057625492,0.4748603351955307,716,-0.0012264905739358548,-3.7192347624075275,-1.873769421941335,-1.9157794587493657,0.4399441340782123,95.46666666666667,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,level,L6_downside_avoidance,1,-1.0,3,True,0.8141755801340729,0.00011925288240581988,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0004350623178029227,-5.119764299826232,-5.119764299826232,-5.119764299826232,0.33518776077885953,719,-0.00012314461176529286,-2.1907158163074936,-2.1907158163074936,-2.1907158163074936,0.38803894297635605,719,-0.00015916766335521095,-2.9954457689448466,-2.9954457689448466,-2.9954457689448466,0.4200278164116829,719,-0.00029077938060838326,-3.718060566120367,-3.718060566120367,-3.718060566120367,0.4228094575799722,95.86666666666666,
kline_taker_buy_quote_share,taker_flow,trade_ohlcv,raw_source,cs_rank,L6_downside_avoidance,1,-1.0,3,True,0.8141755801340729,0.00011925288240581988,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0004350623178029227,-5.119764299826232,-5.119764299826232,-5.119764299826232,0.33518776077885953,719,-0.00012314461176529286,-2.1907158163074936,-2.1907158163074936,-2.1907158163074936,0.38803894297635605,719,-0.00015916766335521095,-2.9954457689448466,-2.9954457689448466,-2.9954457689448466,0.4200278164116829,719,-0.00029077938060838326,-3.718060566120367,-3.718060566120367,-3.718060566120367,0.4228094575799722,95.86666666666666,
premium_close_bps,basis_premium,derived_replay_base,derived_rolling,delta_24h,L5_vol_adjusted_return,1,-1.0,3,True,0.8578286912670068,0.04716415969476738,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.033974473608018974,-3.0882509525748554,-3.0882509525748554,-3.0882509525748554,0.4330935251798561,719,-0.025645104182918883,-2.390736894903998,-2.390736894903998,-2.390736894903998,0.45479833101529904,719,-0.05390450829761639,-4.012118472128077,-4.012118472128077,-4.012118472128077,0.4283727399165508,719,-0.08683948621805726,-4.318800277797495,-4.318800277797495,-4.318800277797495,0.4520166898470097,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,level,L2_BTC_ETH_beta_residual_return,1,-1.0,3,True,0.7629154472389603,0.00029038677448997693,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-7.280221885743025e-05,-0.41786863876440716,-0.41786863876440716,-0.41786863876440716,0.4965229485396384,719,-0.0007606531460874349,-7.024778589015372,-7.024778589015372,-7.024778589015372,0.3713490959666203,719,-0.0011158561597848663,-7.058649824605457,-7.058649824605457,-7.058649824605457,0.3560500695410292,719,-0.001151406286561766,-3.517495144736583,-3.517495144736583,-3.517495144736583,0.4673157162726008,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L0_raw_forward_return,1,-1.0,3,True,0.7857862638470475,0.0004787305924585473,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.00038217729795135313,-2.070242978026351,-2.070242978026351,-2.070242978026351,0.4446043165467626,719,-0.0005977100209471618,-5.662058569087587,-5.662058569087587,-5.662058569087587,0.38386648122392214,719,-0.001146864652087776,-7.286762963771391,-7.286762963771391,-7.286762963771391,0.3463143254520167,719,-0.0013307889463188695,-4.098221868779841,-4.098221868779841,-4.098221868779841,0.44367176634214184,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L1_cross_sectional_relative_return,1,-1.0,3,True,0.7857862638470471,0.0004787305924585472,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.000382177297951353,-2.0702429780263505,-2.0702429780263505,-2.0702429780263505,0.4446043165467626,719,-0.0005977100209471619,-5.662058569087588,-5.662058569087588,-5.662058569087588,0.38386648122392214,719,-0.0011468646520877757,-7.286762963771389,-7.286762963771389,-7.286762963771389,0.3463143254520167,719,-0.0013307889463188695,-4.098221868779841,-4.098221868779841,-4.098221868779841,0.44367176634214184,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L2_BTC_ETH_beta_residual_return,1,-1.0,3,True,0.8140836211127618,0.0004929622411010073,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.0003838864514170223,-2.1243206301667885,-2.1243206301667885,-2.1243206301667885,0.4446043165467626,719,-0.0006183458112178275,-5.820448764165163,-5.820448764165163,-5.820448764165163,0.38247566063977745,719,-0.0011497892395422725,-7.264074383451266,-7.264074383451266,-7.264074383451266,0.34214186369958277,719,-0.0013242660104745185,-4.0775921187089414,-4.0775921187089414,-4.0775921187089414,0.44645340751043117,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.953082079523738,0.0005547589954854801,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.00045036649235427855,-2.352263243744248,-2.352263243744248,-2.352263243744248,0.437410071942446,719,-0.0005661786556697351,-5.007960992413024,-5.007960992413024,-5.007960992413024,0.3908205841446453,719,-0.0011651384782404362,-7.130499655861196,-7.130499655861196,-7.130499655861196,0.34075104311543813,719,-0.001338664500072249,-3.6907876093232446,-3.6907876093232446,-3.6907876093232446,0.44089012517385257,88.87638888888888,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,delta_24h,L5_vol_adjusted_return,1,-1.0,3,True,0.8310629993440081,0.04946574964928336,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.026784630170554605,-2.5142931198422196,-2.5142931198422196,-2.5142931198422196,0.4287769784172662,719,-0.07639712896042347,-7.950471701452413,-7.950471701452413,-7.950471701452413,0.3588317107093185,719,-0.12753989941910648,-9.024633538457893,-9.024633538457893,-9.024633538457893,0.3282336578581363,719,-0.16243951206990626,-7.332632447466704,-7.332632447466704,-7.332632447466704,0.3810848400556328,95.86666666666666,
mark_index_basis_bps,basis_premium,mark_index_premium,raw_source,cs_rank,L2_BTC_ETH_beta_residual_return,1,-1.0,3,True,0.7629154472389603,0.00029038677448997693,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-7.280221885743025e-05,-0.41786863876440716,-0.41786863876440716,-0.41786863876440716,0.4965229485396384,719,-0.0007606531460874349,-7.024778589015372,-7.024778589015372,-7.024778589015372,0.3713490959666203,719,-0.0011158561597848663,-7.058649824605457,-7.058649824605457,-7.058649824605457,0.3560500695410292,719,-0.001151406286561766,-3.517495144736583,-3.517495144736583,-3.517495144736583,0.4673157162726008,95.86666666666666,
premium_abs_168h,basis_premium,mark_index_premium,derived_rolling,delta_24h,L6_downside_avoidance,1,-1.0,3,True,0.9609267677948223,0.0014811205292403029,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,-0.0004959186231090178,-4.619206728774154,-4.619206728774154,-4.619206728774154,0.3510791366906475,719,-0.00020939372404755406,-2.9972478364140716,-2.9972478364140716,-2.9972478364140716,0.38247566063977745,719,-0.0006529502007331085,-6.844395629767893,-6.844395629767893,-6.844395629767893,0.37552155771905427,719,-0.0016229015661755226,-9.423011539734789,-9.423011539734789,-9.423011539734789,0.3657858136300417,95.86666666666666,
open_interest_last,open_interest,metrics_positioning,raw_source,level,L6_downside_avoidance,1,-1.0,3,True,0.9739156990718554,0.0002802691210987545,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0008402072087989832,-7.952690986794154,-7.952690986794154,-7.952690986794154,0.34492350486787204,719,-0.000996947434146105,-11.05369514328858,-11.05369514328858,-11.05369514328858,0.34492350486787204,719,-0.0005179190730448317,-6.269180464789528,-6.269180464789528,-6.269180464789528,0.4325452016689847,719,-0.0002841430519752682,-3.6853121697533613,-3.6853121697533613,-3.6853121697533613,0.48261474269819193,95.86666666666666,
open_interest_last,open_interest,metrics_positioning,raw_source,level,L6_downside_avoidance,4,-1.0,3,True,0.9799259193619746,0.0003846011138258457,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0016353784848214343,-7.647380123346493,-3.7829437282208542,-3.966989427223322,0.3393854748603352,716,-0.0019721045926558178,-10.591182159523004,-5.189175736212082,-5.718697283075542,0.35614525139664804,716,-0.0012021697226817817,-7.5476866398966465,-3.85590468976935,-4.157926268223245,0.43156424581005587,716,-0.00039645881931870964,-2.792346056316854,-1.4573406946920235,-1.6015362672036213,0.4860335195530726,95.46666666666667,
open_interest_last,open_interest,metrics_positioning,raw_source,cs_rank,L6_downside_avoidance,1,-1.0,3,True,0.9739156990718554,0.0002802691210987545,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0008402072087989832,-7.952690986794154,-7.952690986794154,-7.952690986794154,0.34492350486787204,719,-0.000996947434146105,-11.05369514328858,-11.05369514328858,-11.05369514328858,0.34492350486787204,719,-0.0005179190730448317,-6.269180464789528,-6.269180464789528,-6.269180464789528,0.4325452016689847,719,-0.0002841430519752682,-3.6853121697533613,-3.6853121697533613,-3.6853121697533613,0.48261474269819193,95.86666666666666,
open_interest_last,open_interest,metrics_positioning,raw_source,cs_rank,L6_downside_avoidance,4,-1.0,3,True,0.9799259193619746,0.0003846011138258457,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.0016353784848214343,-7.647380123346493,-3.7829437282208542,-3.966989427223322,0.3393854748603352,716,-0.0019721045926558178,-10.591182159523004,-5.189175736212082,-5.718697283075542,0.35614525139664804,716,-0.0012021697226817817,-7.5476866398966465,-3.85590468976935,-4.157926268223245,0.43156424581005587,716,-0.00039645881931870964,-2.792346056316854,-1.4573406946920235,-1.6015362672036213,0.4860335195530726,95.46666666666667,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L6_downside_avoidance,1,-1.0,3,True,0.8733738051380588,0.002398071446344739,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0005674105936388553,-4.822449835092616,-4.822449835092616,-4.822449835092616,0.3657858136300417,719,-0.00038109358348775566,-4.797037718324638,-4.797037718324638,-4.797037718324638,0.36439499304589706,719,-0.0005393228905549442,-4.926037822139733,-4.926037822139733,-4.926037822139733,0.39360222531293465,719,-0.0024094490135747213,-10.925010396785302,-10.925010396785302,-10.925010396785302,0.33240611961057026,95.85833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L6_downside_avoidance,4,-1.0,3,True,0.8398948252144404,0.004403860057641684,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.001146911136627774,-4.972483806046675,-2.4730779307422304,-3.0283592253407288,0.361731843575419,716,-0.000678435784288467,-4.510022528875284,-1.8384715268187009,-3.8587980633357573,0.36731843575418993,716,-0.0011775146326563214,-5.8950439246359725,-2.9859590072234843,-3.55186664978529,0.3729050279329609,716,-0.00466934822426069,-12.395723665068532,-6.2012048296500755,-6.5167364474885074,0.2988826815642458,95.45833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,cs_rank,L6_downside_avoidance,1,-1.0,3,True,0.8733738051380588,0.002398071446344739,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,719,-0.0005674105936388553,-4.822449835092616,-4.822449835092616,-4.822449835092616,0.3657858136300417,719,-0.00038109358348775566,-4.797037718324638,-4.797037718324638,-4.797037718324638,0.36439499304589706,719,-0.0005393228905549442,-4.926037822139733,-4.926037822139733,-4.926037822139733,0.39360222531293465,719,-0.0024094490135747213,-10.925010396785302,-10.925010396785302,-10.925010396785302,0.33240611961057026,95.85833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,cs_rank,L6_downside_avoidance,4,-1.0,3,True,0.8398948252144404,0.004403860057641684,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,716,-0.001146911136627774,-4.972483806046675,-2.4730779307422304,-3.0283592253407288,0.361731843575419,716,-0.000678435784288467,-4.510022528875284,-1.8384715268187009,-3.8587980633357573,0.36731843575418993,716,-0.0011775146326563214,-5.8950439246359725,-2.9859590072234843,-3.55186664978529,0.3729050279329609,716,-0.00466934822426069,-12.395723665068532,-6.2012048296500755,-6.5167364474885074,0.2988826815642458,95.45833333333333,
global_long_short_account_ratio_last,positioning,metrics_positioning,raw_source,delta_24h,L6_downside_avoidance,1,1.0,3,True,0.5610438325283381,0.00122166102505857,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,0.0011080678120847028,9.866093250256426,9.866093250256426,9.866093250256426,0.6,719,0.0005833544997760236,7.608109890670501,7.608109890670501,7.608109890670501,0.5521557719054242,719,0.0003169318217964215,3.3464358754664443,3.3464358754664443,3.3464358754664443,0.5312934631432545,719,0.0013367051535257625,7.738857894728467,7.738857894728467,7.738857894728467,0.5966620305980529,95.86666666666666,
global_long_short_account_ratio_last,positioning,metrics_positioning,raw_source,delta_24h,L6_downside_avoidance,4,1.0,3,True,0.761528067756665,0.0024805706456741397,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,692,0.002062529479886997,9.757529734818574,5.000498651972395,3.8405977095149373,0.5765895953757225,716,0.0012368117282299123,8.376166437342059,4.100327227136937,3.757215123711318,0.5754189944134078,716,0.0005814564847977441,3.3769048125427856,1.7634405885980244,0.504534633416006,0.5544692737430168,716,0.0026188924411838714,8.231085789845926,4.179314511051725,3.6943964041982436,0.5963687150837989,95.46666666666667,
top_long_short_account_ratio_last,positioning,metrics_positioning,raw_source,delta_24h,L6_downside_avoidance,1,1.0,3,True,0.4573704878869895,0.0016774604137486293,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,695,0.0011314380616781312,10.402902253510222,10.402902253510222,10.402902253510222,0.5913669064748202,719,0.0005643342412165493,7.7033987327799425,7.7033987327799425,7.7033987327799425,0.5674547983310153,719,0.0003582376640553248,3.9341525876021106,3.9341525876021106,3.9341525876021106,0.545201668984701,719,0.0017769249088768863,9.799849217878657,9.799849217878657,9.799849217878657,0.6369958275382476,95.86666666666666,
top_long_short_account_ratio_last,positioning,metrics_positioning,raw_source,delta_24h,L6_downside_avoidance,4,1.0,3,True,0.6540410335148991,0.003516240514959384,True,A7AE1_LABEL_ADEQUACY_RESPONSE_CANDIDATE,692,0.00215548976064801,10.198627144644082,5.197610542839087,4.531816904310804,0.5708092485549133,716,0.0011217321917846791,7.666975826262252,4.033305091252002,3.0836982648251867,0.5544692737430168,716,0.0005615345308965792,2.9375308158305344,1.5506614889809853,0.9990060026646538,0.5460893854748603,716,0.003622917369779745,10.851423743656417,5.54078591186688,4.620308085086131,0.6536312849162011,95.46666666666667,
